Normalized_VGG_Similarity,Normalized_SS_Score
0.75774217,0.41935483870967744
0.453226,0.41935483870967744
0.8881339,0.6451612903225806
0.4699369,0.45161290322580644
0.40875638,0.2903225806451613
0.6692334,0.5483870967741935
0.408398,0.8064516129032258
0.33201048,0.25806451612903225
0.71385133,0.9032258064516129
0.6283492,0.6451612903225806
0.6534002,0.1935483870967742
0.21311992,0.41935483870967744
0.5733582,0.41935483870967744
0.4039483,0.1935483870967742
0.47920498,0.41935483870967744
0.1229925,0.5483870967741935
0.34442356,0.45161290322580644
0.4855126,0.22580645161290322
0.49740312,0.41935483870967744
0.481146,0.4838709677419355
0.89836615,0.5161290322580645
0.56769234,0.25806451612903225
0.40500766,0.5806451612903226
0.50929993,0.6129032258064516
0.50479996,0.5483870967741935
0.45429263,0.25806451612903225
0.26857576,0.3225806451612903
0.26709625,0.12903225806451613
0.55687815,0.3225806451612903
0.4991298,0.22580645161290322
0.66285634,0.22580645161290322
0.49171945,0.5161290322580645
0.73790425,0.6451612903225806
0.6753109,0.9354838709677419
0.5577289,0.5483870967741935
0.48303607,0.5483870967741935
0.72981393,0.41935483870967744
0.44233415,0.41935483870967744
0.7040712,0.5161290322580645
0.5424502,0.3870967741935484
0.5201337,0.3870967741935484
0.5233374,0.25806451612903225
0.6349687,0.4838709677419355
0.2889873,0.3870967741935484
0.48328465,0.6451612903225806
0.59387803,0.22580645161290322
0.86277455,0.5483870967741935
0.7838308,0.8387096774193549
0.45461974,0.25806451612903225
0.4417204,0.45161290322580644
0.5120368,0.5161290322580645
0.28919944,0.4838709677419355
0.3864624,0.3548387096774194
0.7703936,0.7741935483870968
0.32355002,0.25806451612903225
0.48537278,0.3225806451612903
0.52168715,0.6774193548387096
0.429276,0.2903225806451613
0.56839925,0.45161290322580644
0.2697454,0.45161290322580644
0.5590135,0.6451612903225806
0.6065214,0.5161290322580645
0.3620743,0.3548387096774194
0.4142333,0.3548387096774194
0.6002185,0.45161290322580644
0.53815687,0.41935483870967744
0.66512716,0.6451612903225806
0.26087698,0.0
0.80997336,0.25806451612903225
0.32616836,0.5806451612903226
0.69743454,0.1935483870967742
0.7654526,0.8387096774193549
0.40954337,0.5161290322580645
0.5590798,0.3548387096774194
0.45885706,0.3548387096774194
0.51777655,0.1935483870967742
0.630341,0.6774193548387096
0.62252057,0.3548387096774194
0.8817742,0.7741935483870968
