Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.43750495815607865,0.14830299
0.4571200937096748,0.02224055
0.25474554662505133,0.22461088
0.39883990972972805,0.16990629
0.3215018694137943,0.10097985
0.3793828399191493,0.11692571
0.3936956927586688,0.2957644
0.3903246349069226,0.14740361
0.3141094067927431,0.040882584
0.5526346787968237,0.23795405
0.41698753417150375,0.38352787
0.421371263954334,0.3574304
0.3097200350662454,0.15049258
0.4715706780803566,0.30002272
0.24515912898928846,0.87068915
0.42487418599242094,0.048645195
0.20006677542749343,0.29510337
0.27032639587759105,0.4206427
0.42622867057127983,0.18262458
0.4447878847281869,0.1323706
0.1943479487580867,0.019224998
0.1516899604474368,0.4766463
0.406381263524017,0.11571672
0.254663419519518,0.047700394
0.2947877380952503,0.0089304475
0.9004503516527615,0.61283636
0.2553378652619854,0.02413012
0.08560205957494384,0.019222045
0.02910238009931548,0.16019599
0.4317689913685646,0.2615125
0.5985650967420518,0.110383414
0.30846368065119906,0.06406204
0.38443153091178006,0.20341966
0.24294064775786156,0.10454725
0.4349958286382865,0.5853681
0.46677886286959075,0.26473275
0.775664450436931,0.14336252
0.15466520393354755,0.23874515
0.4918089754343078,0.45509145
0.2399842979052495,0.026005587
0.37123218782054185,0.49435455
0.4356121490152231,0.4664155
0.3351708273645568,0.28611594
0.45926247449928437,0.6740486
0.436976925594904,0.27464184
0.43597192088812786,0.2047383
0.5713121501946451,0.23876372
0.4586727817980238,0.48052013
0.3044138666820361,0.20368591
0.4788650332619068,0.3375379
0.3973166785513938,0.28420305
0.18658580648599968,0.13930975
0.30095644891637835,0.22665012
0.2924821885177542,0.2152946
0.40255949071123787,0.11738213
0.22594653446488333,0.10739009
0.26969880615330916,0.29512537
0.5530718133565731,0.05997367
0.5222415055912002,0.42543733
0.4823455231635895,0.6396711
0.48010747922761376,0.02676704
0.5139655369050063,0.024616633
0.4030481160444161,0.10800322
0.20497585162379367,0.10810154
0.2401282811660129,0.00415361
0.18596450491622338,0.028192934
0.8677429678837962,0.32602283
0.49909030011615174,0.4635406
0.11261137030627501,0.051429816
0.2935553244141534,0.30358863
0.39418596094950986,0.29796532
0.4160884160018053,0.08805809
0.6342642884868357,0.32785937
0.3620588909813036,0.40101314
0.8584516715149675,0.30700964
0.37776693221753915,0.10764299
0.36279296821662343,0.09171032
0.557070726517789,0.17919026
0.4535964183916613,0.057472907
0.2473210467529234,0.042082015
0.4389987647596894,0.18067728
0.22033224919928968,0.06902326
0.41328860639281906,0.1062739
0.5180352315242235,0.4903155
0.2756683521410735,0.0008297754
0.14967916233768858,0.07030728
0.2227112434818962,0.085496224
0.6241840675882728,0.42942986
0.47918289863499874,0.11763066
0.44746202758929604,0.1046325
0.49662276714519643,0.073190816
0.3257544166456531,0.14504784
0.6579215685754606,0.012423745
0.2707664055825354,0.23388775
0.3520130932598481,0.5519548
0.4325551684334972,0.020682935
0.371156750390527,0.13496612
0.8395474157185443,0.35058653
0.46869899510415386,0.385341
0.3432771889635439,0.06220629
0.48843593906183636,0.34677526
0.6062858689917497,0.20457165
0.748737469483889,0.6187537
0.40541691214740955,0.22038357
0.799218629562485,0.42236292
0.3833242411106256,0.43706292
0.23569265376007145,0.09862344
0.30477717232199225,0.13284802
